node,degree_centrality,betweenness_centrality,eigenvector_centrality,interval_start,interval_end
Leydon2012Clean_as_a,0.0330578512396694,0.0412617411592166,0.0334707928249899,2017,2020
Schmalfeldt2016Response,0.0082644628099173,0.0,0.0011567886816247,2017,2020
BaileyShea2012Musical_Forces_and,0.0358126721763085,0.0064708492703834,0.012434228602855,2017,2020
Tenzer2000Theory_and_Analysis,0.0027548209366391,0.0,5.541176562102747e-05,2017,2020
10.30535/mto.15.5.1,0.0275482093663911,0.0004741858468267,0.0216119765047027,2017,2020
Attas2009Metaphors_in_Motion:,0.0082644628099173,0.1049583785740137,3.389883353823149e-05,2017,2020
Samarotto2004Sublimating_Sharp_<math><mover><mn>4</mn><mo>̂</mo></mover></math>:,0.0027548209366391,0.0,,2017,2020
Stoecker2007Without_a_Safety,0.0192837465564738,0.0,1.3301799017218234e-07,2017,2020
Willner1996More_on_Handel,0.0027548209366391,0.0,0.0013586474600835,2017,2020
Sly2012Review_of_David,0.0055096418732782,0.0,,2017,2020
Love2015Historical_Hypermetrical_Hearing:,0.0027548209366391,0.0,,2017,2020
McCreless1996Contemporary_Music_Theory,0.0055096418732782,0.0,0.013700510512328,2017,2020
Gotham2015Meter_Metrics:_Characterizing,0.0220385674931129,0.0077760083975451,0.0093866352662299,2017,2020
Clercq2018Review_of_Christopher,0.0688705234159779,0.0038014158238518,0.2051053849957,2017,2020
10.30535/mto.18.3.4,0.0082644628099173,0.006514657980456,1.7621070352762418e-06,2017,2020
Martens2012Rendering_the_Prosaic,0.0027548209366391,0.0,,2017,2020
Roeder1993Toward_a_Semiotic,0.0055096418732782,0.0,0.0106802878899626,2017,2020
Schmalfeldt2010Response_to_Mike,0.0027548209366391,0.0,2.4841595829132572e-05,2017,2020
Hatten2014Performing_Expressive_Closure,0.0027548209366391,0.0,0.0005954965244925,2017,2020
10.30535/mto.24.4.10,0.0082644628099173,0.0,3.718636038251323e-05,2017,2020
Moseley2013Entextualization_and_the,0.0275482093663911,0.0197392087628671,0.0006837795796555,2017,2020
10.30535/mto.17.3.3,0.024793388429752,0.0021338745713457,0.0573646390773634,2017,2020
10.30535/mto.12.2.2.,0.0082644628099173,0.0,0.0047341958541574,2017,2020
Klumpenhouwer2007Reconsidering_Klumpenhouwer_Networks:,0.0055096418732782,0.0,1.827290579735125e-08,2017,2020
10.30535/mto.22.1.1,0.0110192837465564,0.0,,2017,2020
Hanenberg2016Rock_Modulation_and,0.0771349862258953,0.0230183375432381,0.1308308724730384,2017,2020
Heinonen2000Review_of_Walter,0.0027548209366391,0.0,0.008326500387759,2017,2020
Damschroder2010Review_of_<i>Beethoven’s,0.0027548209366391,0.0,2.4841595829132572e-05,2017,2020
10.30535/mto.24.2.3,0.0082644628099173,0.0301249707266185,0.0007394954406671,2017,2020
Anku2000Circles_and_Time:,0.0137741046831955,0.0,0.0012218752317443,2017,2020
10.30535/mto.18.3.6.,0.0137741046831955,0.0249302761278235,3.5463688390726566e-05,2017,2020
Ewell2012Rethinking_Octatonicism:_Views,0.0165289256198347,0.0,2.3950050730969573e-06,2017,2020
10.30535/mto.23.2.3,0.0110192837465564,0.0032360392582657,0.0016682961507786,2017,2020
Kallis2008Principles_of_Pitch,0.0027548209366391,0.0,,2017,2020
10.30535/mto.22.2.6,0.0137741046831955,0.0002132037627343,0.0013293825600944,2017,2020
10.30535/mto.18.4.3,0.0082644628099173,0.0,6.1669208802055956e-09,2017,2020
Dodson2012Solutions_to_the,0.0275482093663911,0.0322326541908837,0.0155954198020224,2017,2020
Cutler2010Cryptic_Audiodiversity_and,0.0027548209366391,0.0,0.0040927260943076,2017,2020
Vélez2017Review_of_Lawrence,0.0082644628099173,0.0,0.0143482416368618,2017,2020
"Gur2008Body,_Forces,_and",0.0055096418732782,0.0,0.0005519566215828,2017,2020
Moore2005The_Persona-Environment_Relation,0.0082644628099173,0.0,0.0205318801012745,2017,2020
10.30535/mto.20.4.1,0.0220385674931129,1.5105571725613882e-05,0.036106037726792,2017,2020
Buchler2007Reconsidering_Klumpenhouwer_Networks,0.0192837465564738,0.0,1.3301799017218234e-07,2017,2020
"Gauldin2004Keynote_Address,_Twenty-seventh",0.0027548209366391,0.0,3.343898279857305e-05,2017,2020
Demske1995On_Considering_a,0.0027548209366391,0.0,,2017,2020
Johnston2014Modal_Idioms_and,0.0192837465564738,0.0321581401290157,2.254172808668422e-06,2017,2020
Kochavi2012Review_of_Edward,0.0110192837465564,0.0,0.0110391326345177,2017,2020
Quaglia2015Planning_for_Student,0.0110192837465564,0.0009564137958986,0.0005779744653467,2017,2020
Malawey2010Harmonic_Stasis_and,0.0027548209366391,0.0,0.0099430501866261,2017,2020
Byros2012Review_of_Giorgio,0.0027548209366391,0.0,1.990397136999466e-05,2017,2020
Townsend2012Scriabin_and_the,0.0027548209366391,0.0,,2017,2020
McCreless2000Music_Theory_and,0.0055096418732782,0.0,0.013700510512328,2017,2020
Hood2012Ambiguity_of_Tonal,0.0055096418732782,0.0,,2017,2020
Martinez2000Semiotics_and_the,0.0027548209366391,0.0,5.541176562102747e-05,2017,2020
Burnham1996Theorists_and_“The,0.0027548209366391,0.0,0.00350236872667,2017,2020
Clement2017Review_of_Brad,0.0165289256198347,0.0,0.0494108235349219,2017,2020
10.30535/mto.23.1.4,0.0055096418732782,0.0,,2017,2020
Schmalfeldt2010One_More_Time,0.0027548209366391,0.0,2.4841595829132572e-05,2017,2020
Littlefield1994Code_and_Context:,0.0055096418732782,0.0,0.0106802878899626,2017,2020
Kaminsky2000Revenge_of_the,0.0027548209366391,0.0,0.0101981417856579,2017,2020
10.30535/mto.12.4.2,0.0192837465564738,0.0,0.0155011346229845,2017,2020
Headlam2012Review_of_Patricia,0.0027548209366391,0.0,,2017,2020
10.30535/mto.23.3.4,0.0495867768595041,0.0044612238581788,0.0949049295226089,2017,2020
10.30535/mto.17.4.3,0.071625344352617,0.0057147769573349,0.2064419336507249,2017,2020
10.30535/mto.23.3.6,0.0853994490358126,0.0113762456729043,0.2208979462459768,2017,2020
Cook2012Introduction:_Refocusing_Theory,0.0137741046831955,0.0002132037627343,0.0013293825600944,2017,2020
10.30535/mto.19.4.2,0.0358126721763085,0.0199277840142189,0.0602024610801435,2017,2020
10.30535/mto.25.1.10,0.0303030303030303,0.002369132398481,0.0224705447188396,2017,2020
Roeder2009Constructing_Transformational_Signification:,0.0358126721763085,0.0942922228609141,1.6847035959301463e-06,2017,2020
Schmalfeldt2005Response_to_the,0.0110192837465564,0.0,0.0124057370624804,2017,2020
10.30535/mto.7.2.1,0.0110192837465564,0.0,0.0114274093162993,2017,2020
10.30535/mto.24.1.1,0.0192837465564738,8.515892784909837e-06,2.4964790541454218e-06,2017,2020
10.30535/mto.25.2.7,0.0220385674931129,0.0038975941449762,0.0159701121883902,2017,2020
10.30535/mto.23.1.7,0.0661157024793388,0.0093270654984619,0.1967400690364306,2017,2020
Sallmen2007Listening_to_the,0.0027548209366391,0.0,1.7315283103772575e-08,2017,2020
10.30535/mto.18.1.4,0.0192837465564738,0.0475828783302047,0.011520885444625,2017,2020
Samarotto2009“Plays_of_Opposing,0.0082644628099173,0.0,6.1669208802055956e-09,2017,2020
10.30535/mto.17.3.6,0.0082644628099173,0.0,0.0153980009572843,2017,2020
10.30535/mto.15.5.2,0.0082644628099173,0.0,0.0042939727120912,2017,2020
Code1995Listening_for_Schubert’s,0.0027548209366391,0.0,3.343898279857305e-05,2017,2020
10.30535/mto.14.2.3,0.0220385674931129,0.0,0.0174429327549555,2017,2020
10.30535/mto.23.1.6,0.0110192837465564,0.0129867364969875,3.666903161485139e-05,2017,2020
Cramer2003The_Harmonic_Function,0.0082644628099173,0.0,0.0016617823957029,2017,2020
10.30535/mto.7.1.1,0.0027548209366391,0.0,0.0010669784693632,2017,2020
Robison1994Modifying_Interval-Class_Vectors,0.0027548209366391,0.0,,2017,2020
10.30535/mto.21.2.5,0.0964187327823691,0.0595995509805183,0.2225588006927987,2017,2020
London2011Review_of_Yonatan,0.0027548209366391,0.0,,2017,2020
10.30535/mto.13.1.6,0.0027548209366391,0.0,,2017,2020
Marion2007Debussy_and_Recollection:,0.0027548209366391,0.0,,2017,2020
Murphy2016Cohn’s_Platonic_Model,0.0385674931129476,0.0232950056646836,0.0162938271451724,2017,2020
Love2012“Possible_Paths”:_Schemata,0.0027548209366391,0.0,1.6024300586793404e-06,2017,2020
Rink2016Response,0.0027548209366391,0.0,,2017,2020
Auerbach2010Pedagogical_Applications_of,0.0082644628099173,0.0,0.0133803107251117,2017,2020
Bakulina2017Canons_as_Hypermetrical,0.0027548209366391,0.0,,2017,2020
Grant2008Hysteria_at_the,0.0027548209366391,0.0,9.264622525756225e-09,2017,2020
Urista2007Chopin’s_Prelude_in,0.0027548209366391,0.0,0.0005280147484559,2017,2020
Arlin2016Review_of_L.,0.0082644628099173,0.0,0.0005567934437766,2017,2020
10.30535/mto.22.4.2,0.0165289256198347,3.0160453613222335e-05,0.0001057738420124,2017,2020
Sheehy2013Introduction:_Theorizing_Improvisation,0.0192837465564738,0.000176333817836,0.00013861469435,2017,2020
10.30535/mto.23.2.7,0.0303030303030303,0.1298893929605431,0.0123494526424789,2017,2020
10.30535/mto.18.3.9,0.0055096418732782,0.0,,2017,2020
Samplaski2005Mapping_the_Geometries,0.0055096418732782,0.0,,2017,2020
Lewis2013Critical_Responses_to,0.0330578512396694,0.0261568694342163,0.0006896530104272,2017,2020
Everett2001Review_of_Richard,0.0027548209366391,0.0,0.008326500387759,2017,2020
Martens2016Ways_of_Knowing,0.0110192837465564,0.0,,2017,2020
10.30535/mto.0.2.1,0.0027548209366391,0.0,0.0101981417856579,2017,2020
10.30535/mto.21.1.3,0.0688705234159779,0.0590665537480616,0.065164118229868,2017,2020
10.30535/mto.22.4.4,0.0137741046831955,0.0076908228323065,0.0039468422325776,2017,2020
"Sayrs2003Narrative,_Metaphor,_and",0.0082644628099173,0.0,0.0155054710261796,2017,2020
Zbikowski1995Theories_of_Categorization,0.0082644628099173,0.0,0.0112102885760159,2017,2020
Lee2010A_Response_to,0.0027548209366391,0.0,2.4841595829132572e-05,2017,2020
10.30535/mto.16.3.2,0.0027548209366391,0.0,0.00888112949425,2017,2020
10.30535/mto.25.1.2,0.0165289256198347,0.0,0.0145803154298565,2017,2020
Spicer2005Review_of_Walter,0.0633608815426997,0.0194801047454812,0.1844539517006893,2017,2020
10.30535/mto.17.3.7,0.0661157024793388,0.0051841299938709,0.194590505555682,2017,2020
10.30535/mto.21.3.7,0.0495867768595041,0.0280544166153439,0.0571040279287189,2017,2020
Osborn2011Understanding_Through-Composition_in,0.0110192837465564,0.0,0.0113698113195221,2017,2020
Donin2008Charting_the_Score,0.0027548209366391,0.0,,2017,2020
Murphy2018Review_of_<i>The,0.0192837465564738,0.0014193796413598,0.040345569719581,2017,2020
10.30535/mto.25.2.4,0.0220385674931129,0.1524344808498861,0.0007472446966025,2017,2020
Segall2018Prokofiev’s_Symphony_no.,0.0110192837465564,0.006514657980456,3.503235376114651e-07,2017,2020
10.30535/mto.22.3.8,0.0027548209366391,0.0,4.044204582385177e-06,2017,2020
10.30535/mto.22.3.7,0.0137741046831955,0.0197111263509222,0.0011631012167752,2017,2020
Nolan2007Thoughts_on_Klumpenhouwer,0.0192837465564738,0.0,1.3301799017218234e-07,2017,2020
10.30535/mto.22.2.1,0.0275482093663911,0.0048262785941088,0.013143253004364,2017,2020
Isaacson1996Issues_in_the,0.0027548209366391,0.0,,2017,2020
10.30535/mto.24.3.10,0.0055096418732782,0.0,0.001068934362918,2017,2020
"Krims1994Bloom,_Post-Structuralism(s),_and",0.0055096418732782,0.0,0.013700510512328,2017,2020
10.30535/mto.22.3.4,0.0192837465564738,0.0,,2017,2020
Clement2015Scale_Systems_and,0.0137741046831955,0.0002351482866164,0.0309443988180828,2017,2020
Leong2005Virtuosity_in_Babbitt’s,0.0082644628099173,0.0,0.0011946245046385,2017,2020
Heetderks2011A_Tonal_Revolution,0.0027548209366391,0.0,3.3746049481912164e-05,2017,2020
10.30535/mto.25.1.5,0.0606060606060606,0.0031664643844938,0.1882626217597319,2017,2020
Bent1996Diatonic_<i>ficta</i>_revisited:,0.0027548209366391,0.0,,2017,2020
10.30535/mto.23.3.2,0.0027548209366391,0.0,7.938006927776002e-08,2017,2020
10.30535/mto.20.2.1,0.0578512396694214,0.0914190223007394,0.0300895236019016,2017,2020
10.30535/mto.4.1.1,0.0055096418732782,0.0,0.0005519566215828,2017,2020
10.30535/mto.25.4.1,0.0137741046831955,0.0097506972387217,0.0016715562100117,2017,2020
10.30535/mto.23.2.6,0.0275482093663911,0.0,0.0116201343546862,2017,2020
Reed2007A_Tetrahelix_Animates,0.0055096418732782,0.0,1.6115294928429951e-06,2017,2020
10.30535/mto.25.4.4,0.0330578512396694,0.0836851106169254,3.117909357990236e-05,2017,2020
Hook2011Review_of_Dmitri,0.0027548209366391,0.0,1.7599400193856256e-06,2017,2020
McFarland2009Review_of_Jeremy,0.0027548209366391,0.0,1.5605929820283546e-07,2017,2020
Schmalfeldt2010Response_to_Reddick,0.0027548209366391,0.0,0.0101981417856579,2017,2020
Wells2017A_Generalized_Intervallic,0.0137741046831955,0.0002007734071695,0.0014108575776907,2017,2020
Dodson2002Performance_and_Hypermetric,0.0055096418732782,0.0,0.0007375687893659,2017,2020
Parsons2015Dyslexia_and_Post-Secondary,0.0082644628099173,0.0003217115052077,0.000490412786935,2017,2020
10.30535/mto.22.1.2,0.0495867768595041,0.0249797737843379,0.0527779343661719,2017,2020
10.30535/mto.18.4.4,0.0275482093663911,0.0,0.0116201343546862,2017,2020
Willey2014The_Editing_and,0.0055096418732782,0.0,2.993947859005711e-07,2017,2020
Sturman2010Commentary_on_“Rhythm:,0.0192837465564738,0.0130080262289497,0.0012266682364528,2017,2020
Cox2013Review_of_Steve,0.0275482093663911,0.0,0.0116201343546862,2017,2020
Roeder2001Pulse_Streams_and,0.0055096418732782,0.0,0.0011307010856294,2017,2020
Callender2014Performing_the_Irrational:,0.0027548209366391,0.0,2.856056168000751e-07,2017,2020
10.30535/mto.23.4.8,0.0303030303030303,0.002369132398481,0.0224705447188396,2017,2020
10.30535/mto.25.2.3,0.0027548209366391,0.0,,2017,2020
"Neumeyer2006The_Contredanse,_Classical",0.0027548209366391,0.0,0.0005054619746061,2017,2020
10.30535/mto.23.4.7,0.0082644628099173,0.0,3.659666532267815e-05,2017,2020
10.30535/mto.25.1.7,0.0303030303030303,0.0069888438272828,0.0216542123075958,2017,2020
10.30535/mto.23.4.3,0.0027548209366391,0.0,,2017,2020
10.30535/mto.24.1.2,0.0220385674931129,0.0018396636372482,0.0158642865959043,2017,2020
10.30535/mto.25.1.11,0.0275482093663911,0.0004741858468267,0.0216119765047027,2017,2020
Tymoczko2007Recasting_K-nets,0.0192837465564738,0.0,1.3301799017218234e-07,2017,2020
10.30535/mto.18.1.5,0.0027548209366391,0.0,,2017,2020
10.30535/mto.22.4.5,0.0495867768595041,0.0390727346669662,0.0668945300258901,2017,2020
10.30535/mto.17.3.9,0.0027548209366391,0.0,0.0059060366493154,2017,2020
10.30535/mto.17.3.2,0.0743801652892562,0.008004277478943,0.2076238484353756,2017,2020
"Zbikowski1995Response_to_Robison,",0.0082644628099173,0.0,0.0112102885760159,2017,2020
Littlefield1996The_Silence_of,0.0055096418732782,0.0,0.0106802878899626,2017,2020
10.30535/mto.25.2.2,0.0192837465564738,5.185960349784837e-06,0.047983449785425,2017,2020
Everett2004Making_Sense_of,0.0550964187327823,0.0,0.1833750622790731,2017,2020
10.30535/mto.17.2.8.,0.0082644628099173,0.0,0.0011946245046385,2017,2020
Goehr2015Does_it_Matter,0.0027548209366391,0.0,0.0010253044005855,2017,2020
Caplin2010Beethoven’s_“Tempest”_Exposition:,0.0027548209366391,0.0,2.4841595829132572e-05,2017,2020
Bazayev2018An_Octatonic_History,0.0220385674931129,0.0042096896666737,2.5128761307378124e-06,2017,2020
Chenette2012Hearing_Counterpoint_Within,0.0027548209366391,0.0,,2017,2020
10.30535/mto.19.3.2,0.0358126721763085,0.0017803585607143,0.0658909147136264,2017,2020
Sallmen2011Exploring_Tetrachordal_Voice-Leading,0.0275482093663911,0.0265857353026941,0.0213059405391468,2017,2020
Hermann1995Towards_a_New,0.0082644628099173,0.0,,2017,2020
Samplaski2004Interval-Classes_and_Psychological,0.0027548209366391,0.0,,2017,2020
Maler2013Songs_for_Hands:,0.0688705234159779,0.0781305802808939,0.08652043620073,2017,2020
Bourne2016Perceiving_Irony_in,0.0688705234159779,0.1266913525983585,0.1853577022163781,2017,2020
10.30535/mto.20.3.9,0.0055096418732782,0.0,2.1380379539474063e-05,2017,2020
Killam1994Feminist_Music_Theories—Process,0.0027548209366391,0.0,0.0101981417856579,2017,2020
10.30535/mto.25.1.1,0.0303030303030303,0.046018814526578,0.0006833396342767,2017,2020
10.30535/mto.16.4.3,0.0220385674931129,0.0014981130515743,0.0024189236620251,2017,2020
Blake2012Timbre_as_Differentiation,0.046831955922865,0.0146345358604509,0.0856144978087623,2017,2020
Lind2009Transformational_Distance_and,0.0027548209366391,0.0,,2017,2020
Rusch2013Beyond_Homage_and,0.0055096418732782,0.0,0.0106802878899626,2017,2020
Cook2009Moving_Through_Triadic,0.0027548209366391,0.0,0.0009617834529587,2017,2020
10.30535/mto.23.2.5,0.0055096418732782,0.0,0.0019692343363909,2017,2020
Tenzer2018Chasing_the_Phantom:,0.0055096418732782,0.0,0.0007705760242836,2017,2020
10.30535/mto.24.3.7,0.024793388429752,0.0208016895278188,0.0164493216377676,2017,2020
Ewell2013“On_the_System,0.0220385674931129,0.0001490281237359,2.572616328056714e-06,2017,2020
10.30535/mto.24.3.9,0.0165289256198347,0.0,0.0001367055220369,2017,2020
Zavlunov2014The_“tselostnyĭ_analiz”,0.0082644628099173,0.0453571038907839,0.0001961568417587,2017,2020
Benadon2007A_Circular_Plot,0.0137741046831955,0.0,0.0012218752317443,2017,2020
Clarke2017North_Indian_Classical,0.0027548209366391,0.0,,2017,2020
Rabinovitch2017Review_of_Massimiliano,0.0192837465564738,0.0932137194100441,0.0093061611295824,2017,2020
Albrecht2014Review_of_Elizabeth,0.0055096418732782,0.0,0.0007778257721087,2017,2020
Monahan2011Review_of_Janet,0.0192837465564738,0.0323603925826573,0.000550287434422,2017,2020
Foley2007The_Efficacy_of,0.0027548209366391,0.0,9.264622525756225e-09,2017,2020
10.30535/mto.24.4.6,0.0027548209366391,0.0,,2017,2020
Butterfield2010Variant_Timekeeping_Patterns,0.0192837465564738,0.0,0.0155011346229845,2017,2020
Byros2015Prelude_on_a,0.0082644628099173,0.006514657980456,0.0004409510015333,2017,2020
McCreless1998Music_Theory_as,0.0055096418732782,0.0,0.013700510512328,2017,2020
Burns2010Rhythmic_Archetypes_in,0.0192837465564738,0.0005226813523422,0.0013980441062046,2017,2020
10.30535/mto.20.1.1,0.0165289256198347,0.0007975560939932,0.0026658718588204,2017,2020
O’Donnell2007Embracing_Relational_Abundance,0.0027548209366391,0.0,9.264622525756225e-09,2017,2020
Bazayev2014Introduction:_Russian_Theoretical,0.0137741046831955,0.006514657980456,1.7659697215526395e-06,2017,2020
10.30535/mto.24.3.4,0.0358126721763085,0.0221262691643635,0.0227082074534538,2017,2020
Stankis2015Maurice_Ravel’s_“Color,0.0303030303030303,0.006514657980456,0.0116428719604647,2017,2020
10.30535/mto.25.3.1,0.1129476584022038,0.0648380296173588,0.220260126908463,2017,2020
10.30535/mto.20.2.5,0.0220385674931129,0.0032147495263034,1.345032503962975e-07,2017,2020
10.30535/mto.24.4.4,0.0110192837465564,0.0,,2017,2020
10.30535/mto.20.3.8,0.0110192837465564,0.0507233912715056,0.0043024477819894,2017,2020
10.30535/mto.25.1.3,0.0082644628099173,0.0,0.0010572322291466,2017,2020
Leong2005The_Performer’s_Voice:,0.0220385674931129,0.001273539129904,0.0019633253177775,2017,2020
"Burns2004Authenticity,_Appropriation,_Signification:",0.0055096418732782,0.0,0.0071590686878571,2017,2020
10.30535/mto.17.2.3,0.0055096418732782,0.0,0.0001507818723499,2017,2020
Stover2012Review_of_Keith,0.0027548209366391,0.0,3.3746049481912164e-05,2017,2020
Biamonte2011Introduction,0.0027548209366391,0.0,0.0038648487706636,2017,2020
"Thomas2014Conlon_Nancarrow,_“Hot”",0.0192837465564738,0.0384492559238679,0.0001369785790543,2017,2020
10.30535/mto.18.1.7,0.0082644628099173,0.0,0.0042939727120912,2017,2020
Klumpenhouwer1994Some_Remarks_on,0.0110192837465564,0.0,0.0110391326345177,2017,2020
Schmalfeldt1998On_Keeping_the,0.0055096418732782,0.0,0.0106802878899626,2017,2020
Covach1995Schoenberg’s_Turn_to,0.0027548209366391,0.0,7.568391852277342e-08,2017,2020
10.30535/mto.21.3.10,0.0137741046831955,0.0130080262289497,0.0092405349179684,2017,2020
"Eckert2005“So,_you_want",0.0027548209366391,0.0,0.00041712165131,2017,2020
Krims1995On_the_Fear,0.0110192837465564,0.0,0.0110391326345177,2017,2020
Ravenscroft2010Chair’s_Introduction_to,0.0055096418732782,0.0,0.0106802878899626,2017,2020
"Sheehy2013Improvisation,_Analysis,_and",0.0192837465564738,3.406357113963936e-05,0.0001427131030692,2017,2020
Duker2015Hacking_the_Music,0.0137741046831955,0.0186759910194996,0.0107759481590982,2017,2020
Hatten2005Introduction,0.0027548209366391,0.0,0.0010520566519842,2017,2020
10.30535/mto.16.4.4.,0.046831955922865,0.0511251238975491,0.0207933197659954,2017,2020
Schachter2015Structural_Levels_in,0.0027548209366391,0.0,,2017,2020
"Robb2015Imagined,_Supplemental_Sound",0.0330578512396694,0.0092035906578794,0.0116900776885538,2017,2020
10.30535/mto.24.4.2,0.0110192837465564,0.0711813604952886,0.0004423657898019,2017,2020
Davis2011Stream_Segregation_and,0.0027548209366391,0.0,7.546454697752352e-05,2017,2020
Yust2015Voice-Leading_Transformation_and,0.0027548209366391,0.0,,2017,2020
Gotham2016Pitch_Properties_of,0.0110192837465564,0.0023990483577249,0.0019492061465223,2017,2020
10.30535/mto.24.4.1,0.0055096418732782,0.0,5.655301752475425e-05,2017,2020
"Binder2016Art_and_Science,",0.0027548209366391,0.0,,2017,2020
Butterfield2007Response_to_Fernando,0.0027548209366391,0.0,0.0007041469611265,2017,2020
Steinbeck2013Improvisational_Fictions,0.0303030303030303,0.0229172818872902,0.0006867545858744,2017,2020
Hoag2011Brahms’s_“Great_Tragic,0.0082644628099173,0.0,6.1669208802055956e-09,2017,2020
Rothgeb1995The_Tristan_Chord:,0.0027548209366391,0.0,,2017,2020
Diergarten2008“At_times_even,0.0027548209366391,0.0,,2017,2020
10.30535/mto.23.2.2,0.0771349862258953,0.0075308602218027,0.2134196594879413,2017,2020
10.30535/mto.17.3.5,0.0826446280991735,0.0406702995614349,0.2011596598829899,2017,2020
Endrinal2013Review_of_Allan,0.0550964187327823,0.0,0.1833750622790731,2017,2020
10.30535/mto.23.2.4,0.0110192837465564,0.006514657980456,0.0038624464680442,2017,2020
McNutt2005A_Postscript_on,0.0027548209366391,0.0,0.0010520566519842,2017,2020
Hatten2012Musical_Forces_and,0.0055096418732782,0.0,0.0010896355500679,2017,2020
Neumeyer1993Schoenberg_at_the,0.0027548209366391,0.0,0.0101981417856579,2017,2020
Cairns2014A_Glimpse_at,0.0275482093663911,0.0047632226976929,2.69048738569757e-06,2017,2020
Martens2007Glenn_Gould’s_“Constant,0.0027548209366391,0.0,,2017,2020
10.30535/mto.22.3.3,0.0550964187327823,0.0590187913847123,0.0564824331017653,2017,2020
10.30535/mto.25.1.12,0.0413223140495867,0.0053272474160582,0.0251052745673111,2017,2020
Roeder2009A_Transformational_Space,0.0027548209366391,0.0,0.0101981417856579,2017,2020
Hatten2012<i>Wordless_Carol</i>,0.0055096418732782,0.0,0.0013043190709537,2017,2020
Nettl2013Contemplating_the_Concept,0.0110192837465564,0.0,7.33018546521365e-05,2017,2020
Leydon2002Towards_a_Typology,0.0055096418732782,0.0,0.0116065021613342,2017,2020
Losada2007K-nets_and_Hierarchical,0.0192837465564738,0.0,1.3301799017218234e-07,2017,2020
Urista2003Beyond_Words:_The,0.0082644628099173,0.0,0.0133803107251117,2017,2020
10.30535/mto.25.1.9,0.0192837465564738,0.0,0.0099973958791476,2017,2020
10.30535/mto.22.3.1,0.0413223140495867,0.0100521774590604,0.0311952150905292,2017,2020
10.30535/mto.7.6.1,0.0137741046831955,0.0,0.0157883921978861,2017,2020
10.30535/mto.19.2.2,0.0358126721763085,0.0269975365309885,0.0236323316378437,2017,2020
Lau2015Composing_Declamation:_Notated,0.0027548209366391,0.0,0.0004239020726294,2017,2020
10.30535/mto.18.3.11,0.0027548209366391,0.0,7.973137193376374e-08,2017,2020
10.30535/mto.24.3.13,0.0055096418732782,0.0,,2017,2020
10.30535/mto.22.2.4,0.046831955922865,0.0809244885577265,0.0233048767426575,2017,2020
10.30535/mto.23.1.3,0.0165289256198347,0.014583466394158,3.894491295710686e-05,2017,2020
Rusch2013Crossing_Over_with,0.0055096418732782,0.0,0.0020796573961784,2017,2020
10.30535/mto.23.4.4,0.0220385674931129,0.0082027563163346,0.0121582002070185,2017,2020
10.30535/mto.25.2.5,0.0027548209366391,0.0,,2017,2020
Cubero2017Inwardness_and_Inner,0.0027548209366391,0.0,,2017,2020
Peck2003A_Review_of,0.0027548209366391,0.0,7.938006927776002e-08,2017,2020
Emmery2017Review_of_Laurel,0.0137741046831955,0.0129867364969875,0.0008058108121525,2017,2020
Isaacson2014<i>MTO</i>_at_the,0.0110192837465564,0.0130080262289497,0.0007404596164601,2017,2020
10.30535/mto.19.4.3,0.0853994490358126,0.0808265703176498,0.2061583681476839,2017,2020
Guerrero2006Serial_Intervention_in,0.0020876826722338,0.0,3.596902668766784e-07,2020,2023
10.30535/mto.18.1.6,0.0125260960334029,0.0,0.0001847054519107,2020,2023
Schultz2012Tonal_Pairing_and,0.0730688935281837,0.001288167365482,0.1641249862149238,2020,2023
10.30535/mto.26.2.10,0.0020876826722338,0.0,,2020,2023
McCreless1996Review_of_Jean-Jacques,0.0020876826722338,0.0,0.0052662385699874,2020,2023
Miller2020“All_of_the,0.0146137787056367,0.0,0.0006381713727841,2020,2023
10.30535/mto.27.4.3,0.0041753653444676,0.0,9.325498236824232e-05,2020,2023
Kaminsky2005Review_of_<i>Beatlestudies,0.0020876826722338,0.0,0.0040826067343656,2020,2023
Smith2014Listening_as_a,0.0062630480167014,0.0,6.4337789262931e-05,2020,2023
10.30535/mto.26.1.3,0.0981210855949895,0.016497687833517,0.188273354138759,2020,2023
Hough2015Elements_of_Style,0.0521920668058455,0.0,0.1263198823605015,2020,2023
10.30535/mto.15.5.4,0.0083507306889352,0.0,0.0106004528628538,2020,2023
Rings2018Music’s_Stubborn_Enchantments,0.0626304801670146,0.0441978397604804,0.0787566046653968,2020,2023
10.30535/mto.17.3.8,0.0563674321503131,0.0052999985585199,0.1038306834758022,2020,2023
10.30535/mto.27.1.10,0.022964509394572,0.0,0.0093157729819598,2020,2023
10.30535/mto.26.3.7,0.0041753653444676,0.0,,2020,2023
Jakubowski2018Spectral_Meter:_Dramatizing,0.0104384133611691,0.0016868180951696,0.0071330267107198,2020,2023
10.30535/mto.26.1.2,0.0062630480167014,0.0,0.0011022124943279,2020,2023
Barolsky2013Conference_Report:_“Performance,0.0083507306889352,0.0,0.0061210168278191,2020,2023
10.30535/mto.27.2.13,0.0020876826722338,0.0,9.159243143764622e-05,2020,2023
Guido2014Unpacking_the_Box,0.0020876826722338,0.0,0.0002307017888722,2020,2023
10.30535/mto.23.1.1,0.0020876826722338,0.0,3.486236304045348e-05,2020,2023
Nemire2014Convergence_Points_in,0.0020876826722338,0.0,3.256596447749136e-07,2020,2023
